Model,ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Refilled,Out_of_Cash,Day_Cost
LinearRegression,Z0276001,2006-09-20,23020.04951425141,0.0,91349.291,0,0,0.0
LinearRegression,Z0276001,2006-09-21,30350.510610458154,0.0,60998.78,0,0,0.0
LinearRegression,Z0276001,2006-09-22,38287.627049836985,0.0,22711.153,0,0,0.0
LinearRegression,Z0276001,2006-09-23,13620.559927941998,0.0,9090.5931,0,0,0.0
LinearRegression,Z0276001,2006-09-24,9090.593075496448,0.0,0.0,0,0,0.0
LinearRegression,Z0386002,2006-09-18,37874.56444175208,151079.2,113204.64,1,0,1510.7920000000001
LinearRegression,Z0386002,2006-09-19,23778.269492927226,0.0,89426.367,0,0,0.0
LinearRegression,Z0386002,2006-09-20,16791.313887332955,0.0,72635.053,0,0,0.0
LinearRegression,Z0386002,2006-09-21,22859.273550592676,0.0,49775.78,0,0,0.0
LinearRegression,Z0386002,2006-09-22,28112.760423227082,0.0,21663.019,0,0,0.0
LinearRegression,Z0386002,2006-09-23,5038.997573786463,0.0,16624.022,0,0,0.0
LinearRegression,Z0386002,2006-09-24,16624.021875837796,0.0,0.0,0,0,0.0
LinearRegression,Z0646002,2006-09-18,108991.69071556625,349131.38,240139.69,1,0,3491.3138
LinearRegression,Z0646002,2006-09-19,47325.05923481394,0.0,192814.63,0,0,0.0
LinearRegression,Z0646002,2006-09-20,40186.669058351516,0.0,152627.96,0,0,0.0
LinearRegression,Z0646002,2006-09-21,41353.5473718563,0.0,111274.42,0,0,0.0
LinearRegression,Z0646002,2006-09-22,37247.13452963226,0.0,74027.281,0,0,0.0
LinearRegression,Z0646002,2006-09-23,38984.36339369502,0.0,35042.917,0,0,0.0
LinearRegression,Z0646002,2006-09-24,35042.91743738909,0.0,0.0,0,0,0.0
LinearRegression,Z1031001,2006-09-18,33954.652751180656,166084.76,132130.11,1,0,1660.8476
LinearRegression,Z1031001,2006-09-19,40572.556250150046,0.0,91557.553,0,0,0.0
LinearRegression,Z1031001,2006-09-20,59795.738680067276,0.0,31761.814,0,0,0.0
LinearRegression,Z1031001,2006-09-21,11063.491171330354,0.0,20698.323,0,0,0.0
LinearRegression,Z1031001,2006-09-22,5747.72377513148,0.0,14950.599,0,0,0.0
LinearRegression,Z1031001,2006-09-23,7111.975994761217,0.0,7838.6229,0,0,0.0
LinearRegression,Z1031001,2006-09-24,7838.622916021416,0.0,0.0,0,0,0.0
LinearRegression,Z1524001,2006-09-18,80107.65254627408,266022.13,185914.48,1,0,2660.2213
LinearRegression,Z1524001,2006-09-19,41331.32758470864,0.0,144583.15,0,0,0.0
LinearRegression,Z1524001,2006-09-20,35292.091883043235,0.0,109291.06,0,0,0.0
LinearRegression,Z1524001,2006-09-21,25278.17580419512,0.0,84012.883,0,0,0.0
LinearRegression,Z1524001,2006-09-22,29842.74664969135,0.0,54170.136,0,0,0.0
LinearRegression,Z1524001,2006-09-23,39256.30476137816,0.0,14913.831,0,0,0.0
LinearRegression,Z1524001,2006-09-24,14913.831119543556,0.0,0.0,0,0,0.0
LinearRegression,Z0276001,2006-09-25,50618.8123070639,323168.71,272549.9,1,0,3231.6871
LinearRegression,Z0276001,2006-09-26,103194.46039342812,0.0,169355.44,0,0,0.0
LinearRegression,Z0276001,2006-09-27,58283.04518739055,0.0,111072.39,0,0,0.0
LinearRegression,Z0276001,2006-09-28,42498.336758704965,0.0,68574.055,0,0,0.0
LinearRegression,Z0276001,2006-09-29,45545.01258945179,0.0,23029.042,0,0,0.0
LinearRegression,Z0276001,2006-09-30,12614.458370003898,0.0,10414.584,0,0,0.0
LinearRegression,Z0276001,2006-10-01,10414.583865598397,0.0,0.0,0,0,0.0
LinearRegression,Z0386002,2006-09-25,11924.756348916078,133047.02,121122.27,1,0,1330.4702
LinearRegression,Z0386002,2006-09-26,17678.69589768551,0.0,103443.57,0,0,0.0
LinearRegression,Z0386002,2006-09-27,22816.889658167693,0.0,80626.681,0,0,0.0
LinearRegression,Z0386002,2006-09-28,23807.18485158474,0.0,56819.496,0,0,0.0
LinearRegression,Z0386002,2006-09-29,33805.17911333537,0.0,23014.317,0,0,0.0
LinearRegression,Z0386002,2006-09-30,11849.673216413068,0.0,11164.643,0,0,0.0
LinearRegression,Z0386002,2006-10-01,11164.643428054655,0.0,0.0,0,0,0.0
LinearRegression,Z0646002,2006-09-25,62499.922812098834,330173.19,267673.27,1,0,3301.7319
LinearRegression,Z0646002,2006-09-26,58001.882739888366,0.0,209671.39,0,0,0.0
LinearRegression,Z0646002,2006-09-27,58948.00643942413,0.0,150723.38,0,0,0.0
LinearRegression,Z0646002,2006-09-28,49857.732931145445,0.0,100865.65,0,0,0.0
LinearRegression,Z0646002,2006-09-29,52944.133139526886,0.0,47921.517,0,0,0.0
LinearRegression,Z0646002,2006-09-30,37286.90692980573,0.0,10634.61,0,0,0.0
LinearRegression,Z0646002,2006-10-01,10634.609897579176,0.0,0.0,0,0,0.0
LinearRegression,Z1031001,2006-09-25,5481.826799753557,162590.61,157108.79,1,0,1625.9061
LinearRegression,Z1031001,2006-09-26,22441.908720911626,0.0,134666.88,0,0,0.0
LinearRegression,Z1031001,2006-09-27,83192.75764124501,0.0,51474.119,0,0,0.0
LinearRegression,Z1031001,2006-09-28,16263.626155409958,0.0,35210.493,0,0,0.0
LinearRegression,Z1031001,2006-09-29,10277.564910513674,0.0,24932.928,0,0,0.0
LinearRegression,Z1031001,2006-09-30,14683.280413879711,0.0,10249.647,0,0,0.0
LinearRegression,Z1031001,2006-10-01,10249.64746597696,0.0,0.0,0,0,0.0
LinearRegression,Z1524001,2006-09-25,46949.06696983248,313272.42,266323.35,1,0,3132.7242
LinearRegression,Z1524001,2006-09-26,44974.4890036513,0.0,221348.86,0,0,0.0
LinearRegression,Z1524001,2006-09-27,61733.1188088247,0.0,159615.74,0,0,0.0
LinearRegression,Z1524001,2006-09-28,49387.881996595046,0.0,110227.86,0,0,0.0
LinearRegression,Z1524001,2006-09-29,50733.16653418537,0.0,59494.692,0,0,0.0
LinearRegression,Z1524001,2006-09-30,38919.324705994804,0.0,20575.367,0,0,0.0
LinearRegression,Z1524001,2006-10-01,20575.367398890994,0.0,0.0,0,0,0.0
LinearRegression,Z0276001,2006-10-02,42059.76231140233,197862.32,155802.56,1,0,1978.6232000000002
LinearRegression,Z0276001,2006-10-03,42484.351334215215,0.0,113318.21,0,0,0.0
LinearRegression,Z0276001,2006-10-04,18713.625802745377,0.0,94604.581,0,0,0.0
LinearRegression,Z0276001,2006-10-05,31086.655291399555,0.0,63517.926,0,0,0.0
LinearRegression,Z0276001,2006-10-06,36657.35105072619,0.0,26860.575,0,0,0.0
LinearRegression,Z0276001,2006-10-07,18775.60058823968,0.0,8084.9744,0,0,0.0
LinearRegression,Z0276001,2006-10-08,8084.974412114137,0.0,0.0,0,0,0.0
LinearRegression,Z0386002,2006-10-02,19378.143112635425,104664.76,85286.617,1,0,1046.6476
LinearRegression,Z0386002,2006-10-03,12446.555225151727,0.0,72840.062,0,0,0.0
LinearRegression,Z0386002,2006-10-04,11440.893585864704,0.0,61399.168,0,0,0.0
LinearRegression,Z0386002,2006-10-05,17841.25395706364,0.0,43557.914,0,0,0.0
LinearRegression,Z0386002,2006-10-06,23012.213854342855,0.0,20545.7,0,0,0.0
LinearRegression,Z0386002,2006-10-07,5529.8008807259885,0.0,15015.9,0,0,0.0
LinearRegression,Z0386002,2006-10-08,15015.89957091474,0.0,0.0,0,0,0.0
LinearRegression,Z0646002,2006-10-02,42869.54258467487,193374.52,150504.98,1,0,1933.7451999999998
LinearRegression,Z0646002,2006-10-03,25214.381053223788,0.0,125290.6,0,0,0.0
LinearRegression,Z0646002,2006-10-04,29905.024399943482,0.0,95385.572,0,0,0.0
LinearRegression,Z0646002,2006-10-05,25818.678404304934,0.0,69566.893,0,0,0.0
LinearRegression,Z0646002,2006-10-06,29497.71947092948,0.0,40069.174,0,0,0.0
LinearRegression,Z0646002,2006-10-07,31052.889316474037,0.0,9016.2847,0,0,0.0
LinearRegression,Z0646002,2006-10-08,9016.284681253781,0.0,0.0,0,0,0.0
LinearRegression,Z1031001,2006-10-02,11953.380697851517,55700.411,43747.03,1,0,557.00411
