"ATM_ID,""ATM_NUMBER"",""DATE"",""ATM_WITHDRWLS"",""ATM_WITHDRWLS_SCALED"",""DAY_OF_WEEK"",""DAY_IN_MONTH"",""MONTH"",""YEAR"",""ATM_WITHDRWLS_1WEEKAGO"",""ATM_WITHDRWLS_2WEEKAGO"",""AVG_ATM_WITHDRW_PREVMONTH"",""FIRSTWORKDAY"",""LASTWORKDAY"",""IsSaturday"",""IsSunday"",""HOLIDAY"""
"Z0241002,""1"",""22/07/2007"",""52770"",""0.15"",""1"",""22"",""7"",""2007"",""67580"",""18240"",""63446.774"",""1"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""22/07/2007"",""16720"",""0.05"",""1"",""22"",""7"",""2007"",""18010"",""27900"",""79623.871"",""1"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""22/07/2007"",""25950"",""0.08"",""1"",""22"",""7"",""2007"",""4520"",""6110"",""29096.29"",""1"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""22/07/2007"",""74450"",""0.22"",""1"",""22"",""7"",""2007"",""19640"",""5070"",""113175"",""1"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""22/07/2007"",""42910"",""0.13"",""1"",""22"",""7"",""2007"",""5620"",""8245"",""40590.484"",""1"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""21/07/2007"",""90530"",""0.26"",""7"",""21"",""7"",""2007"",""78430"",""59210"",""63572.258"",""0"",""1"",""0"",""1"",""1"""
"Z0951001,""2"",""21/07/2007"",""79880"",""0.23"",""7"",""21"",""7"",""2007"",""26000"",""85455"",""78289.194"",""0"",""1"",""0"",""1"",""1"""
"Z1031001,""3"",""21/07/2007"",""55220"",""0.16"",""7"",""21"",""7"",""2007"",""6950"",""17330"",""28615.806"",""0"",""1"",""0"",""1"",""1"""
"Z1119001,""4"",""21/07/2007"",""169485"",""0.5"",""7"",""21"",""7"",""2007"",""26260"",""40730"",""111023.065"",""0"",""1"",""0"",""1"",""1"""
"Z1899001,""5"",""21/07/2007"",""61360"",""0.18"",""7"",""21"",""7"",""2007"",""7575"",""16135"",""40423.548"",""0"",""1"",""0"",""1"",""1"""
"Z0241002,""1"",""20/07/2007"",""117070"",""0.34"",""6"",""20"",""7"",""2007"",""120200"",""68440"",""63366.452"",""0"",""0"",""1"",""0"",""1"""
"Z0951001,""2"",""20/07/2007"",""144560"",""0.42"",""6"",""20"",""7"",""2007"",""36960"",""79705"",""75706.29"",""0"",""0"",""1"",""0"",""1"""
"Z1031001,""3"",""20/07/2007"",""80370"",""0.24"",""6"",""20"",""7"",""2007"",""8190"",""25790"",""27614.355"",""0"",""0"",""1"",""0"",""1"""
"Z1119001,""4"",""20/07/2007"",""288745"",""0.84"",""6"",""20"",""7"",""2007"",""21180"",""58340"",""108148.226"",""0"",""0"",""1"",""0"",""1"""
"Z1899001,""5"",""20/07/2007"",""72615"",""0.21"",""6"",""20"",""7"",""2007"",""10830"",""42960"",""38862.742"",""0"",""0"",""1"",""0"",""1"""
"Z0241002,""1"",""19/07/2007"",""85900"",""0.25"",""5"",""19"",""7"",""2007"",""198740"",""165420"",""65451.613"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""19/07/2007"",""107830"",""0.32"",""5"",""19"",""7"",""2007"",""46910"",""159960"",""75405.806"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""19/07/2007"",""42970"",""0.13"",""5"",""19"",""7"",""2007"",""12870"",""73260"",""28096.452"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""19/07/2007"",""175790"",""0.51"",""5"",""19"",""7"",""2007"",""17140"",""124565"",""109093.71"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""19/07/2007"",""66345"",""0.19"",""5"",""19"",""7"",""2007"",""8065"",""124115"",""39342.742"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""18/07/2007"",""83830"",""0.25"",""4"",""18"",""7"",""2007"",""127060"",""74610"",""66255.806"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""18/07/2007"",""97210"",""0.28"",""4"",""18"",""7"",""2007"",""41850"",""102690"",""78650.161"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""18/07/2007"",""45790"",""0.13"",""4"",""18"",""7"",""2007"",""9150"",""35440"",""28796.129"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""18/07/2007"",""199050"",""0.58"",""4"",""18"",""7"",""2007"",""26745"",""85620"",""113034.032"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""18/07/2007"",""55005"",""0.16"",""4"",""18"",""7"",""2007"",""8770"",""65090"",""40546.29"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""17/07/2007"",""128430"",""0.38"",""3"",""17"",""7"",""2007"",""31870"",""61000"",""66616.774"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""17/07/2007"",""86370"",""0.25"",""3"",""17"",""7"",""2007"",""46995"",""66410"",""80148.226"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""17/07/2007"",""46540"",""0.14"",""3"",""17"",""7"",""2007"",""10370"",""22740"",""29053.548"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""17/07/2007"",""174975"",""0.51"",""3"",""17"",""7"",""2007"",""34610"",""58400"",""113660.161"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""17/07/2007"",""53580"",""0.16"",""3"",""17"",""7"",""2007"",""19595"",""47305"",""41098.871"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""16/07/2007"",""87500"",""0.26"",""2"",""16"",""7"",""2007"",""51540"",""63610"",""66343.871"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""16/07/2007"",""63560"",""0.19"",""2"",""16"",""7"",""2007"",""75715"",""88105"",""80679.194"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""16/07/2007"",""15050"",""0.04"",""2"",""16"",""7"",""2007"",""13310"",""2570"",""29291.29"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""16/07/2007"",""49625"",""0.15"",""2"",""16"",""7"",""2007"",""44095"",""58595"",""112641.774"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""16/07/2007"",""24125"",""0.07"",""2"",""16"",""7"",""2007"",""21480"",""75460"",""40258.71"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""15/07/2007"",""67580"",""0.2"",""1"",""15"",""7"",""2007"",""18240"",""22900"",""67345.161"",""1"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""15/07/2007"",""18010"",""0.05"",""1"",""15"",""7"",""2007"",""27900"",""31530"",""80243.065"",""1"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""15/07/2007"",""4520"",""0.01"",""1"",""15"",""7"",""2007"",""6110"",""0"",""29621.935"",""1"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""15/07/2007"",""19640"",""0.06"",""1"",""15"",""7"",""2007"",""5070"",""17445"",""112484.032"",""1"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""15/07/2007"",""5620"",""0.02"",""1"",""15"",""7"",""2007"",""8245"",""10470"",""40757.258"",""1"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""14/07/2007"",""78430"",""0.23"",""7"",""14"",""7"",""2007"",""59210"",""28000"",""66478.065"",""0"",""1"",""0"",""1"",""1"""
"Z0951001,""2"",""14/07/2007"",""26000"",""0.08"",""7"",""14"",""7"",""2007"",""85455"",""34685"",""78485.323"",""0"",""1"",""0"",""1"",""1"""
"Z1031001,""3"",""14/07/2007"",""6950"",""0.02"",""7"",""14"",""7"",""2007"",""17330"",""0"",""28503.548"",""0"",""1"",""0"",""1"",""1"""
"Z1119001,""4"",""14/07/2007"",""26260"",""0.08"",""7"",""14"",""7"",""2007"",""40730"",""32725"",""109104.194"",""0"",""1"",""0"",""1"",""1"""
"Z1899001,""5"",""14/07/2007"",""7575"",""0.02"",""7"",""14"",""7"",""2007"",""16135"",""8990"",""39913.065"",""0"",""1"",""0"",""1"",""1"""
"Z0241002,""1"",""13/07/2007"",""120200"",""0.35"",""6"",""13"",""7"",""2007"",""68440"",""29100"",""65464.194"",""0"",""0"",""1"",""0"",""1"""
"Z0951001,""2"",""13/07/2007"",""36960"",""0.11"",""6"",""13"",""7"",""2007"",""79705"",""46665"",""77923.065"",""0"",""0"",""1"",""0"",""1"""
"Z1031001,""3"",""13/07/2007"",""8190"",""0.02"",""6"",""13"",""7"",""2007"",""25790"",""0"",""27834.194"",""0"",""0"",""1"",""0"",""1"""
"Z1119001,""4"",""13/07/2007"",""21180"",""0.06"",""6"",""13"",""7"",""2007"",""58340"",""55435"",""107930"",""0"",""0"",""1"",""0"",""1"""
"Z1899001,""5"",""13/07/2007"",""10830"",""0.03"",""6"",""13"",""7"",""2007"",""42960"",""20815"",""39190.968"",""0"",""0"",""1"",""0"",""1"""
"Z0241002,""1"",""12/07/2007"",""198740"",""0.58"",""5"",""12"",""7"",""2007"",""165420"",""33580"",""63860.323"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""12/07/2007"",""46910"",""0.14"",""5"",""12"",""7"",""2007"",""159960"",""59860"",""78041.29"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""12/07/2007"",""12870"",""0.04"",""5"",""12"",""7"",""2007"",""73260"",""1140"",""28114.194"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""12/07/2007"",""17140"",""0.05"",""5"",""12"",""7"",""2007"",""124565"",""70640"",""109816.29"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""12/07/2007"",""8065"",""0.02"",""5"",""12"",""7"",""2007"",""124115"",""20275"",""39839.677"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""11/07/2007"",""127060"",""0.37"",""4"",""11"",""7"",""2007"",""74610"",""25380"",""65369.355"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""11/07/2007"",""41850"",""0.12"",""4"",""11"",""7"",""2007"",""102690"",""69495"",""80341.452"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""11/07/2007"",""9150"",""0.03"",""4"",""11"",""7"",""2007"",""35440"",""21520"",""29478.065"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""11/07/2007"",""26745"",""0.08"",""4"",""11"",""7"",""2007"",""85620"",""68470"",""113488.71"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""11/07/2007"",""8770"",""0.03"",""4"",""11"",""7"",""2007"",""65090"",""21425"",""40840"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""10/07/2007"",""31870"",""0.09"",""3"",""10"",""7"",""2007"",""61000"",""96250"",""65136.452"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""10/07/2007"",""46995"",""0.14"",""3"",""10"",""7"",""2007"",""66410"",""159480"",""79996.935"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""10/07/2007"",""10370"",""0.03"",""3"",""10"",""7"",""2007"",""22740"",""54150"",""28943.548"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""10/07/2007"",""34610"",""0.1"",""3"",""10"",""7"",""2007"",""58400"",""229490"",""112379.677"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""10/07/2007"",""19595"",""0.06"",""3"",""10"",""7"",""2007"",""47305"",""90585"",""40718.387"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""09/07/2007"",""51540"",""0.15"",""2"",""9"",""7"",""2007"",""63610"",""135810"",""65277.742"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""09/07/2007"",""75715"",""0.22"",""2"",""9"",""7"",""2007"",""88105"",""186635"",""79931.774"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""09/07/2007"",""13310"",""0.04"",""2"",""9"",""7"",""2007"",""2570"",""76630"",""28953.548"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""09/07/2007"",""44095"",""0.13"",""2"",""9"",""7"",""2007"",""58595"",""275485"",""112266.774"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""09/07/2007"",""21480"",""0.06"",""2"",""9"",""7"",""2007"",""75460"",""99205"",""41016.774"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""08/07/2007"",""18240"",""0.05"",""1"",""8"",""7"",""2007"",""22900"",""42270"",""65864.194"",""1"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""08/07/2007"",""27900"",""0.08"",""1"",""8"",""7"",""2007"",""31530"",""27345"",""79766.129"",""1"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""08/07/2007"",""6110"",""0.02"",""1"",""8"",""7"",""2007"",""0"",""22270"",""29124.516"",""1"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""08/07/2007"",""5070"",""0.01"",""1"",""8"",""7"",""2007"",""17445"",""90850"",""113685.968"",""1"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""08/07/2007"",""8245"",""0.02"",""1"",""8"",""7"",""2007"",""10470"",""20575"",""41092.419"",""1"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""07/07/2007"",""59210"",""0.17"",""7"",""7"",""7"",""2007"",""28000"",""63630"",""65226.774"",""0"",""1"",""0"",""1"",""1"""
"Z0951001,""2"",""07/07/2007"",""85455"",""0.25"",""7"",""7"",""7"",""2007"",""34685"",""69450"",""79026.613"",""0"",""1"",""0"",""1"",""1"""
"Z1031001,""3"",""07/07/2007"",""17330"",""0.05"",""7"",""7"",""7"",""2007"",""0"",""35520"",""28905.484"",""0"",""1"",""0"",""1"",""1"""
"Z1119001,""4"",""07/07/2007"",""40730"",""0.12"",""7"",""7"",""7"",""2007"",""32725"",""194885"",""113801.613"",""0"",""1"",""0"",""1"",""1"""
"Z1899001,""5"",""07/07/2007"",""16135"",""0.05"",""7"",""7"",""7"",""2007"",""8990"",""34940"",""40591.613"",""0"",""1"",""0"",""1"",""1"""
"Z0241002,""1"",""06/07/2007"",""68440"",""0.2"",""6"",""6"",""7"",""2007"",""29100"",""127480"",""64556.452"",""0"",""0"",""1"",""0"",""1"""
"Z0951001,""2"",""06/07/2007"",""79705"",""0.23"",""6"",""6"",""7"",""2007"",""46665"",""111310"",""78564.839"",""0"",""0"",""1"",""0"",""1"""
"Z1031001,""3"",""06/07/2007"",""25790"",""0.08"",""6"",""6"",""7"",""2007"",""0"",""66670"",""28767.097"",""0"",""0"",""1"",""0"",""1"""
"Z1119001,""4"",""06/07/2007"",""58340"",""0.17"",""6"",""6"",""7"",""2007"",""55435"",""238910"",""114227.742"",""0"",""0"",""1"",""0"",""1"""
"Z1899001,""5"",""06/07/2007"",""42960"",""0.13"",""6"",""6"",""7"",""2007"",""20815"",""97530"",""40251.613"",""0"",""0"",""1"",""0"",""1"""
"Z0241002,""1"",""05/07/2007"",""165420"",""0.48"",""5"",""5"",""7"",""2007"",""33580"",""134040"",""63349.677"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""05/07/2007"",""159960"",""0.47"",""5"",""5"",""7"",""2007"",""59860"",""172500"",""77787.258"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""05/07/2007"",""73260"",""0.21"",""5"",""5"",""7"",""2007"",""1140"",""70800"",""28338.065"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""05/07/2007"",""124565"",""0.36"",""5"",""5"",""7"",""2007"",""70640"",""261555"",""111753.226"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""05/07/2007"",""124115"",""0.36"",""5"",""5"",""7"",""2007"",""20275"",""96970"",""39723.871"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""04/07/2007"",""74610"",""0.22"",""4"",""4"",""7"",""2007"",""25380"",""68540"",""63401.935"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""04/07/2007"",""102690"",""0.3"",""4"",""4"",""7"",""2007"",""69495"",""85160"",""78205.323"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""04/07/2007"",""35440"",""0.1"",""4"",""4"",""7"",""2007"",""21520"",""57100"",""28384.194"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""04/07/2007"",""85620"",""0.25"",""4"",""4"",""7"",""2007"",""68470"",""201505"",""111240.806"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""04/07/2007"",""65090"",""0.19"",""4"",""4"",""7"",""2007"",""21425"",""41150"",""39973.226"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""03/07/2007"",""61000"",""0.18"",""3"",""3"",""7"",""2007"",""96250"",""91210"",""63086.774"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""03/07/2007"",""66410"",""0.19"",""3"",""3"",""7"",""2007"",""159480"",""102160"",""78295.645"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""03/07/2007"",""22740"",""0.07"",""3"",""3"",""7"",""2007"",""54150"",""51190"",""28321.29"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""03/07/2007"",""58400"",""0.17"",""3"",""3"",""7"",""2007"",""229490"",""218525"",""110548.548"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""03/07/2007"",""47305"",""0.14"",""3"",""3"",""7"",""2007"",""90585"",""62790"",""39575.484"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""02/07/2007"",""63610"",""0.19"",""2"",""2"",""7"",""2007"",""135810"",""132340"",""60760.968"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""02/07/2007"",""88105"",""0.26"",""2"",""2"",""7"",""2007"",""186635"",""127110"",""78067.258"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""02/07/2007"",""2570"",""0.01"",""2"",""2"",""7"",""2007"",""76630"",""61780"",""27848.387"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""02/07/2007"",""58595"",""0.17"",""2"",""2"",""7"",""2007"",""275485"",""218285"",""108191.935"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""02/07/2007"",""75460"",""0.22"",""2"",""2"",""7"",""2007"",""99205"",""57040"",""38554.839"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""01/07/2007"",""22900"",""0.07"",""1"",""1"",""7"",""2007"",""42270"",""64890"",""62369.677"",""1"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""01/07/2007"",""31530"",""0.09"",""1"",""1"",""7"",""2007"",""27345"",""29190"",""78279.516"",""1"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""01/07/2007"",""0"",""0"",""1"",""1"",""7"",""2007"",""22270"",""10480"",""27860.323"",""1"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""01/07/2007"",""17445"",""0.05"",""1"",""1"",""7"",""2007"",""90850"",""92450"",""106081.774"",""1"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""01/07/2007"",""10470"",""0.03"",""1"",""1"",""7"",""2007"",""20575"",""13510"",""39013.387"",""1"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""30/06/2007"",""28000"",""0.08"",""7"",""30"",""6"",""2007"",""63630"",""48130"",""62682.258"",""0"",""1"",""0"",""1"",""1"""
"Z0951001,""2"",""30/06/2007"",""34685"",""0.1"",""7"",""30"",""6"",""2007"",""69450"",""52920"",""76727.742"",""0"",""1"",""0"",""1"",""1"""
"Z1031001,""3"",""30/06/2007"",""0"",""0"",""7"",""30"",""6"",""2007"",""35520"",""24540"",""27447.419"",""0"",""1"",""0"",""1"",""1"""
"Z1119001,""4"",""30/06/2007"",""32725"",""0.1"",""7"",""30"",""6"",""2007"",""194885"",""99125"",""105511.774"",""0"",""1"",""0"",""1"",""1"""
"Z1899001,""5"",""30/06/2007"",""8990"",""0.03"",""7"",""30"",""6"",""2007"",""34940"",""18310"",""38802.903"",""0"",""1"",""0"",""1"",""1"""
"Z0241002,""1"",""29/06/2007"",""29100"",""0.09"",""6"",""29"",""6"",""2007"",""127480"",""49830"",""63404.839"",""0"",""0"",""1"",""0"",""1"""
"Z0951001,""2"",""29/06/2007"",""46665"",""0.14"",""6"",""29"",""6"",""2007"",""111310"",""70005"",""74661.452"",""0"",""0"",""1"",""0"",""1"""
"Z1031001,""3"",""29/06/2007"",""0"",""0"",""6"",""29"",""6"",""2007"",""66670"",""13200"",""26676.452"",""0"",""0"",""1"",""0"",""1"""
"Z1119001,""4"",""29/06/2007"",""55435"",""0.16"",""6"",""29"",""6"",""2007"",""238910"",""78335"",""104490.161"",""0"",""0"",""1"",""0"",""1"""
"Z1899001,""5"",""29/06/2007"",""20815"",""0.06"",""6"",""29"",""6"",""2007"",""97530"",""22770"",""37143.387"",""0"",""0"",""1"",""0"",""1"""
"Z0241002,""1"",""28/06/2007"",""33580"",""0.1"",""5"",""28"",""6"",""2007"",""134040"",""21820"",""64121.613"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""28/06/2007"",""59860"",""0.18"",""5"",""28"",""6"",""2007"",""172500"",""46200"",""75240.323"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""28/06/2007"",""1140"",""0"",""5"",""28"",""6"",""2007"",""70800"",""12540"",""26524.677"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""28/06/2007"",""70640"",""0.21"",""5"",""28"",""6"",""2007"",""261555"",""39445"",""103469.032"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""28/06/2007"",""20275"",""0.06"",""5"",""28"",""6"",""2007"",""96970"",""17195"",""36816.935"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""27/06/2007"",""25380"",""0.07"",""4"",""27"",""6"",""2007"",""68540"",""33270"",""65846.129"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""27/06/2007"",""69495"",""0.2"",""4"",""27"",""6"",""2007"",""85160"",""44685"",""78242.097"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""27/06/2007"",""21520"",""0.06"",""4"",""27"",""6"",""2007"",""57100"",""9970"",""27038.871"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""27/06/2007"",""68470"",""0.2"",""4"",""27"",""6"",""2007"",""201505"",""37295"",""104247.581"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""27/06/2007"",""21425"",""0.06"",""4"",""27"",""6"",""2007"",""41150"",""22955"",""38158.387"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""26/06/2007"",""96250"",""0.28"",""3"",""26"",""6"",""2007"",""91210"",""38880"",""65907.097"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""26/06/2007"",""159480"",""0.47"",""3"",""26"",""6"",""2007"",""102160"",""46605"",""78092.097"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""26/06/2007"",""54150"",""0.16"",""3"",""26"",""6"",""2007"",""51190"",""11530"",""27084.032"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""26/06/2007"",""229490"",""0.67"",""3"",""26"",""6"",""2007"",""218525"",""49420"",""104152.097"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""26/06/2007"",""90585"",""0.27"",""3"",""26"",""6"",""2007"",""62790"",""20060"",""39401.452"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""25/06/2007"",""135810"",""0.4"",""2"",""25"",""6"",""2007"",""132340"",""56390"",""65497.419"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""25/06/2007"",""186635"",""0.55"",""2"",""25"",""6"",""2007"",""127110"",""76110"",""76972.903"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""25/06/2007"",""76630"",""0.22"",""2"",""25"",""6"",""2007"",""61780"",""20420"",""27076.129"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""25/06/2007"",""275485"",""0.81"",""2"",""25"",""6"",""2007"",""218285"",""95850"",""104057.097"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""25/06/2007"",""99205"",""0.29"",""2"",""25"",""6"",""2007"",""57040"",""28030"",""38431.452"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""24/06/2007"",""42270"",""0.12"",""1"",""24"",""6"",""2007"",""64890"",""14900"",""65995.161"",""1"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""24/06/2007"",""27345"",""0.08"",""1"",""24"",""6"",""2007"",""29190"",""25300"",""77859.516"",""1"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""24/06/2007"",""22270"",""0.07"",""1"",""24"",""6"",""2007"",""10480"",""2960"",""27046.29"",""1"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""24/06/2007"",""90850"",""0.27"",""1"",""24"",""6"",""2007"",""92450"",""44885"",""104088.065"",""1"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""24/06/2007"",""20575"",""0.06"",""1"",""24"",""6"",""2007"",""13510"",""7230"",""38802.419"",""1"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""23/06/2007"",""63630"",""0.19"",""7"",""23"",""6"",""2007"",""48130"",""42660"",""66050"",""0"",""1"",""0"",""1"",""1"""
"Z0951001,""2"",""23/06/2007"",""69450"",""0.2"",""7"",""23"",""6"",""2007"",""52920"",""56440"",""77053.871"",""0"",""1"",""0"",""1"",""1"""
"Z1031001,""3"",""23/06/2007"",""35520"",""0.1"",""7"",""23"",""6"",""2007"",""24540"",""10120"",""26830"",""0"",""1"",""0"",""1"",""1"""
"Z1119001,""4"",""23/06/2007"",""194885"",""0.57"",""7"",""23"",""6"",""2007"",""99125"",""49300"",""103469.839"",""0"",""1"",""0"",""1"",""1"""
"Z1899001,""5"",""23/06/2007"",""34940"",""0.1"",""7"",""23"",""6"",""2007"",""18310"",""23950"",""38505.806"",""0"",""1"",""0"",""1"",""1"""
"Z0241002,""1"",""22/06/2007"",""127480"",""0.37"",""6"",""22"",""6"",""2007"",""49830"",""105160"",""66223.871"",""0"",""0"",""1"",""0"",""1"""
"Z0951001,""2"",""22/06/2007"",""111310"",""0.33"",""6"",""22"",""6"",""2007"",""70005"",""92910"",""76829.677"",""0"",""0"",""1"",""0"",""1"""
"Z1031001,""3"",""22/06/2007"",""66670"",""0.2"",""6"",""22"",""6"",""2007"",""13200"",""28720"",""26711.613"",""0"",""0"",""1"",""0"",""1"""
"Z1119001,""4"",""22/06/2007"",""238910"",""0.7"",""6"",""22"",""6"",""2007"",""78335"",""124205"",""103667.903"",""0"",""0"",""1"",""0"",""1"""
