ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Out_of_Cash,Day_Cost
Z0646002,2007-02-19,112780.08055123035,747540.2120857127,19887219.91944877,0,7475.402120857128
Z1031001,2007-02-19,71786.582202962,421716.0785546191,19928213.417797036,0,4217.160785546191
Z1524001,2007-02-19,69728.004399292,477534.8692597337,19930271.995600708,0,4775.3486925973375
Z0276001,2007-02-20,34805.518269966706,0.0,19922281.324881636,0,0.0
Z0386002,2007-02-20,64912.75989680097,0.0,19845872.17233557,0,0.0
Z0646002,2007-02-20,69775.60771860494,0.0,19817444.311730165,0,0.0
Z1031001,2007-02-20,30380.370883025676,0.0,19897833.04691401,0,0.0
Z1524001,2007-02-20,42693.46340394725,0.0,19887578.53219676,0,0.0
Z0276001,2007-02-21,42362.45669928141,0.0,19879918.868182354,0,0.0
Z0386002,2007-02-21,31264.160787709265,0.0,19814608.01154786,0,0.0
Z0646002,2007-02-21,51875.65338260024,0.0,19765568.658347566,0,0.0
Z1031001,2007-02-21,9489.470590016297,0.0,19888343.576323994,0,0.0
Z1524001,2007-02-21,46852.921353725105,0.0,19840725.610843036,0,0.0
Z0276001,2007-02-22,33950.191126480444,0.0,19845968.677055873,0,0.0
Z0386002,2007-02-22,31371.465400366797,0.0,19783236.54614749,0,0.0
Z0646002,2007-02-22,56544.6164745785,0.0,19709024.041872986,0,0.0
Z1031001,2007-02-22,9587.70864482061,0.0,19878755.86767917,0,0.0
Z1524001,2007-02-22,38992.65560356753,0.0,19801732.955239467,0,0.0
Z0276001,2007-02-23,35894.01904652447,0.0,19810074.65800935,0,0.0
Z0386002,2007-02-23,28386.04072778165,0.0,19754850.50541971,0,0.0
Z0646002,2007-02-23,68855.55969303533,0.0,19640168.48217995,0,0.0
Z1031001,2007-02-23,7539.405453776898,0.0,19871216.462225396,0,0.0
Z1524001,2007-02-23,43631.86149978055,0.0,19758101.09373969,0,0.0
Z0276001,2007-02-24,47499.4222702059,0.0,19762575.235739145,0,0.0
Z0386002,2007-02-24,24361.8194378015,0.0,19730488.685981907,0,0.0
Z0646002,2007-02-24,52795.7820432248,0.0,19587372.700136725,0,0.0
Z1031001,2007-02-24,11380.469374756014,0.0,19859835.99285064,0,0.0
Z1524001,2007-02-24,44015.008462706006,0.0,19714086.085276984,0,0.0
Z0276001,2007-02-25,25459.163096871485,0.0,19737116.072642274,0,0.0
Z0386002,2007-02-25,26333.241462453883,0.0,19704155.444519453,0,0.0
Z0646002,2007-02-25,41246.83452808332,0.0,19546125.86560864,0,0.0
Z1031001,2007-02-25,9624.071723274237,0.0,19850211.921127364,0,0.0
Z1524001,2007-02-25,14658.040441637339,0.0,19699428.044835348,0,0.0
Z0276001,2007-02-26,59695.62698531783,262883.9273577258,19940304.37301468,0,2628.839273577258
Z0386002,2007-02-26,30942.615579956815,295844.55548054725,19969057.384420045,0,2958.4455548054725
Z0646002,2007-02-26,74661.88140500792,453874.13439136,19925338.118594993,0,4538.7413439136
Z1031001,2007-02-26,30365.531373664304,149788.07887263596,19969634.468626335,0,1497.8807887263597
Z1524001,2007-02-26,64077.01261540871,300571.9551646523,19935922.98738459,0,3005.719551646523
Z0276001,2007-02-27,39260.13349482397,0.0,19901044.239519857,0,0.0
Z0386002,2007-02-27,17837.642571388067,0.0,19951219.741848655,0,0.0
Z0646002,2007-02-27,62334.02430254993,0.0,19863004.094292443,0,0.0
Z1031001,2007-02-27,17054.912353036525,0.0,19952579.5562733,0,0.0
Z1524001,2007-02-27,30583.022612955338,0.0,19905339.964771636,0,0.0
Z0276001,2007-02-28,52865.32971966894,0.0,19848178.909800187,0,0.0
Z0386002,2007-02-28,28354.593059760926,0.0,19922865.148788895,0,0.0
Z0646002,2007-02-28,40875.77274242903,0.0,19822128.321550015,0,0.0
Z1031001,2007-02-28,14933.110510030707,0.0,19937646.44576327,0,0.0
Z1524001,2007-02-28,27807.81984144931,0.0,19877532.144930188,0,0.0
Z0276001,2007-03-01,70947.0776164869,0.0,19777231.8321837,0,0.0
Z0386002,2007-03-01,32292.36043436396,0.0,19890572.78835453,0,0.0
Z0646002,2007-03-01,46730.28771040297,0.0,19775398.033839613,0,0.0
Z1031001,2007-03-01,17156.915324524645,0.0,19920489.530438747,0,0.0
Z1524001,2007-03-01,28043.826322895253,0.0,19849488.318607293,0,0.0
Z0276001,2007-03-02,51539.20105172704,0.0,19725692.631131973,0,0.0
Z0386002,2007-03-02,35188.612329941105,0.0,19855384.17602459,0,0.0
Z0646002,2007-03-02,33986.68226079125,0.0,19741411.35157882,0,0.0
Z1031001,2007-03-02,9822.465350566648,0.0,19910667.06508818,0,0.0
Z1524001,2007-03-02,26666.803901567033,0.0,19822821.514705725,0,0.0
Z0276001,2007-03-03,71126.0893255598,0.0,19654566.541806415,0,0.0
Z0386002,2007-03-03,26362.078332605553,0.0,19829022.097691983,0,0.0
Z0646002,2007-03-03,42763.1341604681,0.0,19698648.217418354,0,0.0
Z1031001,2007-03-03,9549.162067161127,0.0,19901117.90302102,0,0.0
Z1524001,2007-03-03,29018.243942269375,0.0,19793803.270763457,0,0.0
Z0276001,2007-03-04,28030.52656056409,0.0,19626536.01524585,0,0.0
Z0386002,2007-03-04,18980.732809137236,0.0,19810041.364882845,0,0.0
Z0646002,2007-03-04,30035.763905177773,0.0,19668612.453513175,0,0.0
Z1031001,2007-03-04,7199.34114288081,0.0,19893918.561878137,0,0.0
Z1524001,2007-03-04,18568.369756258875,0.0,19775234.901007198,0,0.0
Z0276001,2007-03-05,27274.012826692724,373463.98475414887,19972725.987173308,0,3734.639847541489
Z0386002,2007-03-05,18317.498294975816,189958.63511715457,19981682.501705024,0,1899.5863511715456
Z0646002,2007-03-05,35999.357622593176,331387.54648682475,19964000.642377406,0,3313.8754648682475
Z1031001,2007-03-05,21075.82173187189,106081.43812186271,19978924.178268127,0,1060.8143812186272
Z1524001,2007-03-05,19000.555232024555,224765.0989928022,19980999.444767974,0,2247.650989928022
Z0276001,2007-03-06,25961.01023207382,0.0,19946764.976941235,0,0.0
Z0386002,2007-03-06,16212.50603559462,0.0,19965469.99566943,0,0.0
Z0646002,2007-03-06,25576.819123825117,0.0,19938423.82325358,0,0.0
Z1031001,2007-03-06,12720.53491481686,0.0,19966203.64335331,0,0.0
Z1524001,2007-03-06,14928.825833219476,0.0,19966070.618934754,0,0.0
Z0276001,2007-03-07,38535.385583248775,0.0,19908229.591357987,0,0.0
Z0386002,2007-03-07,18770.952209998355,0.0,19946699.04345943,0,0.0
Z0646002,2007-03-07,21512.374740183575,0.0,19916911.448513396,0,0.0
Z1031001,2007-03-07,7770.003586542142,0.0,19958433.639766768,0,0.0
Z1524001,2007-03-07,25992.21030432706,0.0,19940078.408630427,0,0.0
Z0276001,2007-03-08,53463.523747536354,0.0,19854766.06761045,0,0.0
Z0386002,2007-03-08,15322.523938071767,0.0,19931376.51952136,0,0.0
Z0646002,2007-03-08,34043.27518055,0.0,19882868.173332848,0,0.0
Z1031001,2007-03-08,18038.29385965995,0.0,19940395.345907107,0,0.0
Z1524001,2007-03-08,19924.88758243237,0.0,19920153.521047994,0,0.0
Z0276001,2007-03-09,61943.40525028625,0.0,19792822.662360165,0,0.0
Z0386002,2007-03-09,23909.3833248662,0.0,19907467.136196494,0,0.0
Z0646002,2007-03-09,33754.74864062139,0.0,19849113.424692225,0,0.0
Z1031001,2007-03-09,8888.477376266039,0.0,19931506.86853084,0,0.0
Z1524001,2007-03-09,26207.9507624927,0.0,19893945.570285503,0,0.0
Z0276001,2007-03-10,55612.397464836984,0.0,19737210.264895327,0,0.0
Z0386002,2007-03-10,27988.550292474465,0.0,19879478.58590402,0,0.0
Z0646002,2007-03-10,29484.659719521223,0.0,19819628.7649727,0,0.0
Z1031001,2007-03-10,5902.764391646872,0.0,19925604.104139194,0,0.0
Z1524001,2007-03-10,32788.069078197695,0.0,19861157.501207307,0,0.0
Z0276001,2007-03-11,28713.06516786191,0.0,19708497.199727464,0,0.0
Z0386002,2007-03-11,15894.820244689045,0.0,19863583.765659332,0,0.0
Z0646002,2007-03-11,16052.387989721707,0.0,19803576.37698298,0,0.0
Z1031001,2007-03-11,3228.221338810244,0.0,19922375.882800385,0,0.0
Z1524001,2007-03-11,18034.889919257363,0.0,19843122.61128805,0,0.0
Z0276001,2007-03-12,52838.4344724502,291502.80027253553,19947161.56552755,0,2915.0280027253552
Z0386002,2007-03-12,33786.3977341878,136416.23434066772,19966213.602265812,0,1364.1623434066773
Z0646002,2007-03-12,107944.38996359693,196423.62301702052,19892055.610036403,0,1964.2362301702053
Z1031001,2007-03-12,6554.607472336045,77624.11719961464,19993445.392527662,0,776.2411719961465
Z1524001,2007-03-12,48167.53989050331,156877.38871195167,19951832.4601095,0,1568.7738871195168
Z0276001,2007-03-13,54353.91643902351,0.0,19892807.649088528,0,0.0
Z0386002,2007-03-13,54930.31404108958,0.0,19911283.288224723,0,0.0
Z0646002,2007-03-13,98141.04148027404,0.0,19793914.56855613,0,0.0
Z1031001,2007-03-13,9261.267370844516,0.0,19984184.125156816,0,0.0
Z1524001,2007-03-13,52197.64350973826,0.0,19899634.81659976,0,0.0
Z0276001,2007-03-14,45769.881487843275,0.0,19847037.767600685,0,0.0
Z0386002,2007-03-14,79230.56943706545,0.0,19832052.71878766,0,0.0
Z0646002,2007-03-14,120620.50611301274,0.0,19673294.06244312,0,0.0
Z1031001,2007-03-14,54999.679176818136,0.0,19929184.445979998,0,0.0
Z1524001,2007-03-14,50675.82333247661,0.0,19848958.993267283,0,0.0
Z0276001,2007-03-15,54299.0116613063,0.0,19792738.75593938,0,0.0
Z0386002,2007-03-15,78315.45876082889,0.0,19753737.26002683,0,0.0
Z0646002,2007-03-15,116591.89536296757,0.0,19556702.167080153,0,0.0
Z1031001,2007-03-15,45490.126341681746,0.0,19883694.319638316,0,0.0
Z1524001,2007-03-15,76793.62912680322,0.0,19772165.36414048,0,0.0
Z0276001,2007-03-16,86073.54659270954,0.0,19706665.20934667,0,0.0
Z0386002,2007-03-16,111805.01642561199,0.0,19641932.243601218,0,0.0
Z0646002,2007-03-16,203333.275131108,0.0,19353368.891949046,0,0.0
Z1031001,2007-03-16,68516.80694311424,0.0,19815177.5126952,0,0.0
Z1524001,2007-03-16,92016.79071448113,0.0,19680148.573426,0,0.0
Z0276001,2007-03-17,56343.96566767006,0.0,19650321.243679002,0,0.0
Z0386002,2007-03-17,70819.36961988253,0.0,19571112.873981334,0,0.0
Z0646002,2007-03-17,97160.21757096394,0.0,19256208.674378082,0,0.0
Z1031001,2007-03-17,38921.82631810173,0.0,19776255.6863771,0,0.0
Z1524001,2007-03-17,81693.43668654971,0.0,19598455.13673945,0,0.0
Z0276001,2007-03-18,36581.20390850363,0.0,19613740.0397705,0,0.0
Z0386002,2007-03-18,28760.350848414873,0.0,19542352.52313292,0,0.0
Z0646002,2007-03-18,38315.94054881835,0.0,19217892.733829264,0,0.0
Z1031001,2007-03-18,24178.86315676515,0.0,19752076.823220335,0,0.0
Z1524001,2007-03-18,19314.133233463104,0.0,19579141.00350599,0,0.0
Z0276001,2007-03-19,88502.634528354,386259.9602295011,19911497.365471646,0,3862.599602295011
Z0386002,2007-03-19,166604.6303757467,457647.47686707973,19833395.369624253,0,4576.474768670798
Z0646002,2007-03-19,174541.73962861128,782107.2661707364,19825458.260371387,0,7821.072661707364
Z1031001,2007-03-19,91427.86293706772,247923.17677966505,19908572.137062933,0,2479.2317677966507
Z1524001,2007-03-19,156848.88449312391,420858.9964940101,19843151.115506876,0,4208.589964940101
Z0276001,2007-03-20,44401.95358128584,0.0,19867095.41189036,0,0.0
Z0386002,2007-03-20,104062.38630633963,0.0,19729332.983317915,0,0.0
Z0646002,2007-03-20,105365.27912107822,0.0,19720092.98125031,0,0.0
Z1031001,2007-03-20,45081.196927998455,0.0,19863490.940134935,0,0.0
Z1524001,2007-03-20,54060.31377450957,0.0,19789090.801732365,0,0.0
Z0276001,2007-03-21,57362.651613573005,0.0,19809732.760276787,0,0.0
Z0386002,2007-03-21,84625.42475850311,0.0,19644707.558559414,0,0.0
Z0646002,2007-03-21,64739.046682869994,0.0,19655353.93456744,0,0.0
Z1031001,2007-03-21,21985.927416057897,0.0,19841505.01271888,0,0.0
Z1524001,2007-03-21,54186.32213760245,0.0,19734904.479594763,0,0.0
Z0276001,2007-03-22,45531.74901342256,0.0,19764201.011263363,0,0.0
Z0386002,2007-03-22,54693.593195984824,0.0,19590013.965363428,0,0.0
Z0646002,2007-03-22,82114.74055006924,0.0,19573239.19401737,0,0.0
Z1031001,2007-03-22,23733.587732584787,0.0,19817771.424986295,0,0.0
Z1524001,2007-03-22,66257.77467895119,0.0,19668646.70491581,0,0.0
Z0276001,2007-03-23,74957.104193933,0.0,19689243.90706943,0,0.0
Z0386002,2007-03-23,44866.30829238006,0.0,19545147.657071047,0,0.0
Z0646002,2007-03-23,74245.10494559607,0.0,19498994.089071773,0,0.0
Z1031001,2007-03-23,7424.305002465151,0.0,19810347.11998383,0,0.0
Z1524001,2007-03-23,47274.68293542173,0.0,19621372.02198039,0,0.0
Z0276001,2007-03-24,52978.02087145024,0.0,19636265.88619798,0,0.0
Z0386002,2007-03-24,46850.655542231805,0.0,19498297.001528814,0,0.0
Z0646002,2007-03-24,85431.41260663974,0.0,19413562.676465135,0,0.0
Z1031001,2007-03-24,17306.40013022207,0.0,19793040.719853606,0,0.0
Z1524001,2007-03-24,61325.83822403986,0.0,19560046.18375635,0,0.0
Z0276001,2007-03-25,37944.98843362885,0.0,19598320.89776435,0,0.0
Z0386002,2007-03-25,33790.541900784374,0.0,19464506.45962803,0,0.0
Z0646002,2007-03-25,38445.83947757983,0.0,19375116.836987555,0,0.0
Z1031001,2007-03-25,9008.176569217356,0.0,19784032.54328439,0,0.0
Z1524001,2007-03-25,27450.82696872787,0.0,19532595.356787622,0,0.0
Z0276001,2007-03-26,43621.87693354923,401679.1022356488,19956378.12306645,0,4016.7910223564877
Z0386002,2007-03-26,33353.08267009947,535493.5403719693,19966646.9173299,0,5354.935403719694
Z0646002,2007-03-26,102135.10012000811,624883.163012445,19897864.899879992,0,6248.8316301244495
Z1031001,2007-03-26,16806.82644930171,215967.45671560988,19983193.1735507,0,2159.674567156099
Z1524001,2007-03-26,145950.26406617506,467404.643212378,19854049.735933825,0,4674.0464321237805
Z0276001,2007-03-27,33698.84813095758,0.0,19922679.274935495,0,0.0
Z0386002,2007-03-27,36077.77157256144,0.0,19930569.14575734,0,0.0
Z0646002,2007-03-27,92822.6578410512,0.0,19805042.24203894,0,0.0
Z1031001,2007-03-27,13393.98079875581,0.0,19969799.192751944,0,0.0
Z1524001,2007-03-27,95075.86466866653,0.0,19758973.871265158,0,0.0
Z0276001,2007-03-28,60055.74780209833,0.0,19862623.527133398,0,0.0
Z0386002,2007-03-28,31266.372800054876,0.0,19899302.772957284,0,0.0
Z0646002,2007-03-28,92045.85291137855,0.0,19712996.38912756,0,0.0
Z1031001,2007-03-28,18582.05333501784,0.0,19951217.139416926,0,0.0
Z1524001,2007-03-28,57698.591611711156,0.0,19701275.27965345,0,0.0
Z0276001,2007-03-29,89214.04430934705,0.0,19773409.48282405,0,0.0
Z0386002,2007-03-29,44631.46725888475,0.0,19854671.3056984,0,0.0
Z0646002,2007-03-29,109427.2921414231,0.0,19603569.096986137,0,0.0
Z1031001,2007-03-29,17034.148031389534,0.0,19934182.991385534,0,0.0
Z1524001,2007-03-29,65209.584779114906,0.0,19636065.694874335,0,0.0
Z0276001,2007-03-30,49740.42078830011,0.0,19723669.06203575,0,0.0
Z0386002,2007-03-30,54474.01745786584,0.0,19800197.288240533,0,0.0
Z0646002,2007-03-30,108643.60419902402,0.0,19494925.49278711,0,0.0
Z1031001,2007-03-30,7023.905945338998,0.0,19927159.085440196,0,0.0
Z1524001,2007-03-30,40532.84503229933,0.0,19595532.849842034,0,0.0
Z0276001,2007-03-31,41560.1057655363,0.0,19682108.956270214,0,0.0
Z0386002,2007-03-31,47003.69702956977,0.0,19753193.591210965,0,0.0
Z0646002,2007-03-31,29102.88495033529,0.0,19465822.607836775,0,0.0
Z1031001,2007-03-31,11528.072104480598,0.0,19915631.013335716,0,0.0
Z1524001,2007-03-31,54047.12657310714,0.0,19541485.723268926,0,0.0
Z0276001,2007-04-01,29393.755404992782,0.0,19652715.20086522,0,0.0
Z0386002,2007-04-01,19936.67291632002,0.0,19733256.918294646,0,0.0
Z0646002,2007-04-01,18246.736531387287,0.0,19447575.871305387,0,0.0
Z1031001,2007-04-01,4044.971858479424,0.0,19911586.041477237,0,0.0
Z1524001,2007-04-01,36126.2290357014,0.0,19505359.494233225,0,0.0
Z0276001,2007-04-02,60148.70402099854,347284.7991347797,19939851.295979,0,3472.8479913477972
Z0386002,2007-04-02,68860.562771734,266743.08170535415,19931139.437228266,0,2667.4308170535414
Z0646002,2007-04-02,50547.41404786491,552424.1286946125,19949452.585952137,0,5524.241286946125
Z1031001,2007-04-02,39895.38613929213,88413.9585227631,19960104.613860708,0,884.1395852276311
Z1524001,2007-04-02,36784.68721450444,494640.50576677546,19963215.312785495,0,4946.405057667755
Z0276001,2007-04-03,29936.421329284618,0.0,19909914.874649715,0,0.0
Z0386002,2007-04-03,22186.684918569837,0.0,19908952.752309695,0,0.0
Z0646002,2007-04-03,27738.322561287892,0.0,19921714.26339085,0,0.0
Z1031001,2007-04-03,14911.285622275083,0.0,19945193.32823843,0,0.0
Z1524001,2007-04-03,24060.299709716146,0.0,19939155.01307578,0,0.0
Z0276001,2007-04-04,22623.353801815516,0.0,19887291.520847898,0,0.0
Z0386002,2007-04-04,27364.56315752163,0.0,19881588.189152174,0,0.0
Z0646002,2007-04-04,39736.802110852295,0.0,19881977.46128,0,0.0
Z1031001,2007-04-04,8814.786973647402,0.0,19936378.541264784,0,0.0
Z1524001,2007-04-04,15199.519530941348,0.0,19923955.49354484,0,0.0
Z0276001,2007-04-05,35233.796044006456,0.0,19852057.72480389,0,0.0
Z0386002,2007-04-05,22826.14828751602,0.0,19858762.040864658,0,0.0
Z0646002,2007-04-05,22222.583065236387,0.0,19859754.87821476,0,0.0
Z1031001,2007-04-05,7560.6939083927045,0.0,19928817.84735639,0,0.0
Z1524001,2007-04-05,16353.09743568377,0.0,19907602.396109156,0,0.0
Z0276001,2007-04-06,32789.295910811285,0.0,19819268.428893078,0,0.0
Z0386002,2007-04-06,21663.099369541756,0.0,19837098.941495117,0,0.0
Z0646002,2007-04-06,29452.43036013082,0.0,19830302.44785463,0,0.0
Z1031001,2007-04-06,5998.129214718667,0.0,19922819.71814167,0,0.0
Z1524001,2007-04-06,19445.733585730708,0.0,19888156.662523426,0,0.0
Z0276001,2007-04-07,29717.23738765146,0.0,19789551.19150543,0,0.0
Z0386002,2007-04-07,20786.41253224513,0.0,19816312.528962873,0,0.0
Z0646002,2007-04-07,25534.453108813945,0.0,19804767.994745817,0,0.0
Z1031001,2007-04-07,14324.583357334714,0.0,19908495.134784337,0,0.0
Z1524001,2007-04-07,31907.075342042142,0.0,19856249.587181386,0,0.0
Z0276001,2007-04-08,17203.515981109056,0.0,19772347.67552432,0,0.0
Z0386002,2007-04-08,19160.905933105707,0.0,19797151.62302977,0,0.0
Z0646002,2007-04-08,18453.953395016506,0.0,19786314.0413508,0,0.0
Z1031001,2007-04-08,6647.878884415611,0.0,19901847.25589992,0,0.0
Z1524001,2007-04-08,27155.989638722393,0.0,19829093.597542662,0,0.0
Z0276001,2007-04-09,50097.16343492884,227652.32447567955,19949902.83656507,0,2276.5232447567955
Z0386002,2007-04-09,85927.86642994541,202848.37697023153,19914072.133570056,0,2028.4837697023154
Z0646002,2007-04-09,44212.64680625317,213685.95864919946,19955787.353193745,0,2136.8595864919944
Z1031001,2007-04-09,12780.895784651344,98152.74410007894,19987219.10421535,0,981.5274410007894
Z1524001,2007-04-09,52947.51362248217,170906.40245733783,19947052.48637752,0,1709.0640245733782
Z0276001,2007-04-10,35406.97585574382,0.0,19914495.860709324,0,0.0
Z0386002,2007-04-10,47789.402273978005,0.0,19866282.731296077,0,0.0
Z0646002,2007-04-10,34307.7156207094,0.0,19921479.637573037,0,0.0
Z1031001,2007-04-10,12556.622257662932,0.0,19974662.48195769,0,0.0
Z1524001,2007-04-10,50949.710093083515,0.0,19896102.776284434,0,0.0
Z0276001,2007-04-11,58440.791477372084,0.0,19856055.069231953,0,0.0
Z0386002,2007-04-11,89942.47458706534,0.0,19776340.256709013,0,0.0
Z0646002,2007-04-11,136520.38539262846,0.0,19784959.25218041,0,0.0
Z1031001,2007-04-11,18684.590124559578,0.0,19955977.89183313,0,0.0
Z1524001,2007-04-11,60788.79101573637,0.0,19835313.985268697,0,0.0
Z0276001,2007-04-12,85109.62603971639,0.0,19770945.443192236,0,0.0
Z0386002,2007-04-12,97382.03776186479,0.0,19678958.21894715,0,0.0
Z0646002,2007-04-12,110301.03757673198,0.0,19674658.214603677,0,0.0
Z1031001,2007-04-12,15757.518083415413,0.0,19940220.373749714,0,0.0
Z1524001,2007-04-12,59973.28347155408,0.0,19775340.701797143,0,0.0
Z0276001,2007-04-13,113594.28145224846,0.0,19657351.161739986,0,0.0
Z0386002,2007-04-13,180682.74582589226,0.0,19498275.47312126,0,0.0
Z0646002,2007-04-13,163718.24804455033,0.0,19510939.966559127,0,0.0
Z1031001,2007-04-13,19428.134478993372,0.0,19920792.23927072,0,0.0
Z1524001,2007-04-13,99672.75140771865,0.0,19675667.950389422,0,0.0
Z0276001,2007-04-14,58995.65428827278,0.0,19598355.507451713,0,0.0
Z0386002,2007-04-14,91197.38437955196,0.0,19407078.08874171,0,0.0
Z0646002,2007-04-14,65847.96472667859,0.0,19445092.001832448,0,0.0
Z1031001,2007-04-14,34535.58368435147,0.0,19886256.65558637,0,0.0
Z1524001,2007-04-14,71891.90747007089,0.0,19603776.042919353,0,0.0
Z0276001,2007-04-15,32733.370123961453,0.0,19565622.137327753,0,0.0
Z0386002,2007-04-15,37043.2129500113,0.0,19370034.8757917,0,0.0
Z0646002,2007-04-15,74819.04280507319,0.0,19370272.959027376,0,0.0
Z1031001,2007-04-15,26418.47960183978,0.0,19859838.175984528,0,0.0
Z1524001,2007-04-15,38359.21258505137,0.0,19565416.830334302,0,0.0
Z0276001,2007-04-16,95085.0555391503,434377.862672247,19904914.94446085,0,4343.77862672247
Z0386002,2007-04-16,191596.06096610008,629965.1242083013,19808403.9390339,0,6299.651242083013
Z0646002,2007-04-16,195870.0605009884,629727.040972624,19804129.939499013,0,6297.270409726239
Z1031001,2007-04-16,154388.03607458735,140161.82401547208,19845611.963925414,0,1401.618240154721
Z1524001,2007-04-16,132394.31602162856,434583.16966569796,19867605.68397837,0,4345.83169665698
Z0276001,2007-04-17,52330.86281926865,0.0,19852584.08164158,0,0.0
Z0386002,2007-04-17,123454.03651221293,0.0,19684949.902521685,0,0.0
Z0646002,2007-04-17,156415.56811229666,0.0,19647714.371386718,0,0.0
Z1031001,2007-04-17,82984.599039635,0.0,19762627.364885777,0,0.0
Z1524001,2007-04-17,51977.99157641287,0.0,19815627.692401957,0,0.0
